Sr_No,Job_Profession,Student,Linguistic,Musical,Bodily,Logical_Mathematical,Spatial_Visualization,Interpersonal,Intrapersonal,Naturalist,Student_ID,P1,P2,P3,P4,P5,P6,P7,P8,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
46,Psychologist,S2293,14,11,9,18,10,18,20,14,S2293,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Intrapersonal,14.25,2.12,Good
46,Psychologist,S2294,13,11,9,17,10,17,19,13,S2294,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Intrapersonal,13.62,2.12,Good
46,Psychologist,S2295,12,11,9,20,10,20,20,13,S2295,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,14.38,2.12,Good
46,Psychologist,S2296,13,12,9,19,10,19,19,12,S2296,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,14.12,2.12,Good
46,Psychologist,S2297,12,13,9,18,10,18,18,12,S2297,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.75,2.12,Good
46,Psychologist,S2298,14,12,9,17,10,17,17,14,S2298,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.75,2.12,Good
46,Psychologist,S2299,13,14,9,17,10,20,18,11,S2299,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,14.0,2.12,Good
46,Psychologist,S2300,13,11,9,17,10,17,15,11,S2300,AVG,AVG,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
47,Philosopher,S2301,12,5,7,20,5,18,20,12,S2301,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.38,2.0,Good
47,Philosopher,S2302,12,5,7,19,5,19,19,12,S2302,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2303,13,5,8,18,5,18,18,12,S2303,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.12,2.0,Good
47,Philosopher,S2304,13,5,8,17,5,17,17,12,S2304,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,11.75,2.0,Good
47,Philosopher,S2305,12,5,9,16,5,20,16,12,S2305,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.88,2.0,Good
47,Philosopher,S2306,12,5,9,15,5,19,15,12,S2306,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.5,2.0,Good
47,Philosopher,S2307,14,7,7,20,5,18,20,12,S2307,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.88,2.0,Good
47,Philosopher,S2308,11,8,7,19,5,17,19,12,S2308,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2309,11,8,8,18,5,18,18,12,S2309,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2310,12,9,8,17,5,18,17,12,S2310,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.25,2.0,Good
47,Philosopher,S2311,12,9,9,16,5,18,16,12,S2311,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.12,2.0,Good
47,Philosopher,S2312,12,7,9,15,5,18,15,12,S2312,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.62,2.0,Good
47,Philosopher,S2313,13,5,7,20,5,19,20,12,S2313,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.62,2.0,Good
47,Philosopher,S2314,13,5,7,19,5,18,19,12,S2314,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2315,12,7,8,18,5,17,18,12,S2315,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.12,2.0,Good
47,Philosopher,S2316,12,8,8,17,5,20,17,12,S2316,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.38,2.0,Good
47,Philosopher,S2317,14,8,9,16,5,19,16,12,S2317,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.38,2.0,Good
47,Philosopher,S2318,11,9,9,15,5,18,15,12,S2318,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.75,2.0,Good
47,Philosopher,S2319,11,9,7,20,5,17,20,12,S2319,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.62,2.0,Good
47,Philosopher,S2320,12,7,7,19,5,19,19,12,S2320,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.5,2.0,Good
47,Philosopher,S2321,13,5,8,18,5,19,18,12,S2321,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.25,2.0,Good
47,Philosopher,S2322,13,5,8,17,5,19,17,14,S2322,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.25,2.0,Good
47,Philosopher,S2323,12,5,9,16,5,18,16,14,S2323,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.88,2.0,Good
47,Philosopher,S2324,12,7,9,15,6,17,15,14,S2324,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.88,2.0,Good
47,Philosopher,S2325,14,8,7,20,6,20,20,14,S2325,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.62,2.0,Good
47,Philosopher,S2326,11,8,7,19,6,19,19,14,S2326,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.88,2.0,Good
47,Philosopher,S2327,13,9,8,18,6,18,18,14,S2327,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.0,2.0,Good
47,Philosopher,S2328,14,9,8,17,6,17,17,14,S2328,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.75,2.0,Good
47,Philosopher,S2329,13,7,9,16,6,19,16,14,S2329,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.5,2.0,Good
47,Philosopher,S2330,11,6,9,15,6,19,15,14,S2330,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.88,2.0,Good
47,Philosopher,S2331,13,6,7,20,6,19,20,14,S2331,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.12,2.0,Good
47,Philosopher,S2332,12,6,7,19,6,15,19,14,S2332,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2333,13,6,8,18,6,15,18,14,S2333,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2334,13,6,8,17,6,15,17,14,S2334,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.0,2.0,Good
47,Philosopher,S2335,12,6,9,16,6,19,16,14,S2335,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.25,2.0,Good
47,Philosopher,S2336,12,6,9,15,6,18,15,14,S2336,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,11.88,2.0,Good
47,Philosopher,S2337,14,6,7,20,6,17,20,14,S2337,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.0,2.0,Good
47,Philosopher,S2338,11,6,7,19,6,20,19,13,S2338,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.62,2.0,Good
47,Philosopher,S2339,11,6,8,18,6,19,18,13,S2339,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.38,2.0,Good
47,Philosopher,S2340,13,6,8,17,6,18,17,13,S2340,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.25,2.0,Good
47,Philosopher,S2341,13,6,9,16,6,17,16,13,S2341,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.0,2.0,Good
47,Philosopher,S2342,13,9,9,15,9,15,15,13,S2342,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.25,2.0,Good
47,Philosopher,S2343,13,9,7,20,9,19,20,13,S2343,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.75,2.0,Good
47,Philosopher,S2344,12,9,7,19,9,18,19,13,S2344,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.25,2.0,Good
47,Philosopher,S2345,12,9,8,18,9,17,18,13,S2345,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,13.0,2.0,Good
47,Philosopher,S2346,14,9,8,17,9,20,17,13,S2346,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,13.38,2.0,Good
47,Philosopher,S2347,11,9,9,16,9,19,16,13,S2347,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.75,2.0,Good
47,Philosopher,S2348,11,9,9,15,9,18,15,13,S2348,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Interpersonal,12.38,2.0,Good
47,Philosopher,S2349,13,9,8,17,9,17,17,13,S2349,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.88,2.0,Good
47,Philosopher,S2350,11,9,6,16,9,16,16,13,S2350,AVG,POOR,POOR,BEST,POOR,BEST,BEST,AVG,Logical_Mathematical,12.0,2.0,Good
48,Writer,S2351,18,12,7,20,5,12,20,12,S2351,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2352,19,12,7,19,5,12,19,12,S2352,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2353,18,12,8,18,5,12,18,12,S2353,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.88,2.12,Good
48,Writer,S2354,17,12,8,17,5,12,17,12,S2354,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.5,2.12,Good
48,Writer,S2355,20,12,9,16,5,12,16,12,S2355,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.75,2.12,Good
48,Writer,S2356,19,12,9,15,5,12,15,12,S2356,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.38,2.12,Good
48,Writer,S2357,18,12,7,20,5,12,20,12,S2357,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2358,17,12,7,19,5,12,19,12,S2358,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
48,Writer,S2359,18,12,8,18,5,12,18,12,S2359,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.88,2.12,Good
48,Writer,S2360,19,12,8,17,5,12,17,12,S2360,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.75,2.12,Good
48,Writer,S2361,18,12,9,16,5,12,16,12,S2361,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.5,2.12,Good
48,Writer,S2362,17,12,9,15,5,12,15,12,S2362,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.12,2.12,Good
48,Writer,S2363,20,12,7,20,5,12,20,12,S2363,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.5,2.12,Good
48,Writer,S2364,19,12,7,19,5,12,19,12,S2364,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2365,18,12,8,18,5,12,18,12,S2365,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.88,2.12,Good
48,Writer,S2366,17,12,8,17,5,12,17,12,S2366,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.5,2.12,Good
48,Writer,S2367,18,12,9,16,5,12,16,12,S2367,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.5,2.12,Good
48,Writer,S2368,19,12,9,15,5,12,15,12,S2368,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.38,2.12,Good
48,Writer,S2369,18,12,7,20,5,12,20,12,S2369,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2370,17,12,7,19,5,12,19,12,S2370,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
48,Writer,S2371,20,12,8,18,5,12,18,12,S2371,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2372,19,14,8,17,5,14,17,14,S2372,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.5,2.12,Good
48,Writer,S2373,18,14,9,16,5,14,16,14,S2373,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.25,2.12,Good
48,Writer,S2374,17,14,9,15,6,14,15,14,S2374,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.0,2.12,Good
48,Writer,S2375,19,14,7,20,6,14,20,14,S2375,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,14.25,2.12,Good
48,Writer,S2376,19,14,7,19,6,14,19,14,S2376,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,14.0,2.12,Good
48,Writer,S2377,19,14,8,18,6,14,18,14,S2377,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.88,2.12,Good
48,Writer,S2378,18,14,8,17,6,14,17,14,S2378,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.5,2.12,Good
48,Writer,S2379,17,14,9,16,6,14,16,14,S2379,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.25,2.12,Good
48,Writer,S2380,20,14,9,15,6,14,15,14,S2380,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.38,2.12,Good
48,Writer,S2381,19,14,7,20,6,14,20,14,S2381,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,14.25,2.12,Good
48,Writer,S2382,18,14,7,19,6,14,19,14,S2382,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.88,2.12,Good
48,Writer,S2383,17,14,8,18,6,14,18,14,S2383,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.62,2.12,Good
48,Writer,S2384,15,14,8,17,6,14,17,14,S2384,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.12,2.12,Good
48,Writer,S2385,15,14,9,16,6,14,16,14,S2385,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.0,2.12,Good
48,Writer,S2386,15,14,9,15,6,14,15,14,S2386,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.75,2.12,Good
48,Writer,S2387,19,14,7,20,6,14,20,14,S2387,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,14.25,2.12,Good
48,Writer,S2388,18,13,7,19,6,13,19,13,S2388,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
48,Writer,S2389,17,13,8,18,6,13,18,13,S2389,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2390,20,13,8,17,6,13,17,13,S2390,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.38,2.12,Good
48,Writer,S2391,19,13,9,16,6,13,16,13,S2391,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2392,18,13,9,15,9,13,15,13,S2392,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2393,17,13,7,20,9,13,20,13,S2393,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,14.0,2.12,Good
48,Writer,S2394,16,13,7,19,9,13,19,13,S2394,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.62,2.12,Good
48,Writer,S2395,16,13,8,18,9,13,18,13,S2395,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
48,Writer,S2396,16,13,8,17,9,13,17,13,S2396,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2397,16,13,9,16,9,13,16,13,S2397,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,13.12,2.12,Good
48,Writer,S2398,16,13,9,15,9,13,15,13,S2398,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.88,2.12,Good
48,Writer,S2399,16,13,8,17,9,13,17,13,S2399,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
48,Writer,S2400,16,13,6,16,9,13,16,13,S2400,BEST,AVG,POOR,BEST,POOR,AVG,BEST,AVG,Linguistic,12.75,2.12,Good
49,Criminologist,S2401,5,7,12,20,11,18,20,12,S2401,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.12,2.12,Good
49,Criminologist,S2402,6,7,11,19,12,16,19,13,S2402,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
49,Criminologist,S2403,8,8,13,18,13,18,18,12,S2403,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
49,Criminologist,S2404,9,8,14,17,14,16,17,14,S2404,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.62,2.12,Good
49,Criminologist,S2405,10,9,11,16,13,15,16,12,S2405,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
49,Criminologist,S2406,5,9,12,15,12,18,15,11,S2406,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.12,2.12,Good
49,Criminologist,S2407,6,7,13,20,11,19,20,12,S2407,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
49,Criminologist,S2408,8,7,14,19,11,18,19,11,S2408,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.38,2.12,Good
49,Criminologist,S2409,9,8,13,18,12,18,18,12,S2409,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
49,Criminologist,S2410,10,8,11,17,13,18,17,13,S2410,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.38,2.12,Good
49,Criminologist,S2411,5,9,12,16,14,18,16,12,S2411,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.75,2.12,Good
49,Criminologist,S2412,6,9,14,15,13,18,15,12,S2412,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.75,2.12,Good
49,Criminologist,S2413,8,7,12,20,12,16,20,12,S2413,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.38,2.12,Good
49,Criminologist,S2414,9,7,12,19,11,15,19,12,S2414,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.0,2.12,Good
49,Criminologist,S2415,10,8,11,18,11,18,18,12,S2415,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
49,Criminologist,S2416,5,8,13,17,12,19,17,12,S2416,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.88,2.12,Good
49,Criminologist,S2417,6,9,14,16,13,18,16,12,S2417,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.0,2.12,Good
49,Criminologist,S2418,8,9,11,15,14,18,15,12,S2418,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.75,2.12,Good
49,Criminologist,S2419,9,7,12,20,13,19,20,12,S2419,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,14.0,2.12,Good
49,Criminologist,S2420,10,7,13,19,12,18,19,12,S2420,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.75,2.12,Good
49,Criminologist,S2421,5,8,14,18,11,16,18,12,S2421,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
49,Criminologist,S2422,7,8,13,17,11,15,17,14,S2422,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
49,Criminologist,S2423,6,9,11,16,12,18,16,14,S2423,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.75,2.12,Good
49,Criminologist,S2424,5,9,12,15,13,19,15,14,S2424,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,12.75,2.12,Good
49,Criminologist,S2425,8,7,14,20,14,19,20,14,S2425,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,14.5,2.12,Good
49,Criminologist,S2426,9,7,12,19,13,19,19,14,S2426,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,14.0,2.12,Good
49,Criminologist,S2427,5,8,11,18,12,19,18,14,S2427,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.12,2.12,Good
49,Criminologist,S2428,6,8,13,17,11,19,17,14,S2428,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.12,2.12,Good
49,Criminologist,S2429,8,9,14,16,11,19,16,14,S2429,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.38,2.12,Good
49,Criminologist,S2430,9,9,11,15,12,19,15,14,S2430,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.0,2.12,Good
49,Criminologist,S2431,10,7,12,20,13,19,20,14,S2431,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,14.38,2.12,Good
49,Criminologist,S2432,5,7,13,19,14,15,19,14,S2432,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
49,Criminologist,S2433,7,8,14,18,13,18,18,14,S2433,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.75,2.12,Good
49,Criminologist,S2434,6,8,13,17,12,16,17,14,S2434,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
49,Criminologist,S2435,5,9,11,16,11,15,16,14,S2435,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.12,2.12,Good
49,Criminologist,S2436,8,9,12,15,14,18,15,14,S2436,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.12,2.12,Good
49,Criminologist,S2437,9,7,14,20,14,19,20,14,S2437,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,14.62,2.12,Good
49,Criminologist,S2438,5,7,12,19,13,15,19,13,S2438,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.88,2.12,Good
49,Criminologist,S2439,6,8,11,18,13,15,18,13,S2439,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
49,Criminologist,S2440,8,8,13,17,13,15,17,13,S2440,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.0,2.12,Good
49,Criminologist,S2441,9,9,14,16,13,15,16,13,S2441,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.12,2.12,Good
49,Criminologist,S2442,10,9,11,15,13,15,15,13,S2442,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.62,2.12,Good
49,Criminologist,S2443,5,7,12,20,13,16,20,13,S2443,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.25,2.12,Good
49,Criminologist,S2444,7,7,13,19,13,16,19,13,S2444,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.38,2.12,Good
49,Criminologist,S2445,6,8,14,18,13,18,18,13,S2445,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,13.5,2.12,Good
49,Criminologist,S2446,5,8,13,17,13,16,17,13,S2446,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
49,Criminologist,S2447,8,9,11,16,13,15,16,13,S2447,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.62,2.12,Good
49,Criminologist,S2448,9,9,12,15,13,18,15,13,S2448,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.0,2.12,Good
49,Criminologist,S2449,7,8,14,17,13,19,17,13,S2449,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Interpersonal,13.5,2.12,Good
49,Criminologist,S2450,9,6,13,16,13,16,16,13,S2450,POOR,POOR,AVG,BEST,AVG,BEST,BEST,AVG,Logical_Mathematical,12.75,2.12,Good
50,Company secretary,S2451,20,7,12,17,12,20,18,5,S2451,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.88,2.25,Good
50,Company secretary,S2452,19,7,12,16,11,19,17,5,S2452,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.25,2.25,Good
50,Company secretary,S2453,18,8,12,15,13,18,16,5,S2453,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.12,2.25,Good
50,Company secretary,S2454,17,8,12,20,14,17,15,5,S2454,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Logical_Mathematical,13.5,2.25,Good
50,Company secretary,S2455,16,9,12,19,11,16,20,5,S2455,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Intrapersonal,13.5,2.25,Good
50,Company secretary,S2456,15,9,12,18,12,15,19,5,S2456,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Intrapersonal,13.12,2.25,Good
50,Company secretary,S2457,20,7,12,17,13,20,18,5,S2457,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,14.0,2.25,Good
50,Company secretary,S2458,19,7,12,16,14,19,17,5,S2458,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.62,2.25,Good
50,Company secretary,S2459,18,8,12,17,13,18,16,5,S2459,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR,Linguistic,13.38,2.25,Good
