Student_ID,Job_Profession,Dominant_Intelligence,Average_Intelligence_Score,Average_Performance,Performance_Category
S2472,Company secretary,Intrapersonal,13.88,2.25,Good
S2473,Company secretary,Intrapersonal,13.25,2.25,Good
S2474,Company secretary,Intrapersonal,13.0,2.25,Good
S2475,Company secretary,Linguistic,14.25,2.25,Good
S2476,Company secretary,Linguistic,13.75,2.25,Good
S2477,Company secretary,Linguistic,13.25,2.25,Good
S2478,Company secretary,Logical_Mathematical,13.75,2.25,Good
S2479,Company secretary,Intrapersonal,14.25,2.25,Good
S2480,Company secretary,Intrapersonal,13.38,2.25,Good
S2481,Company secretary,Linguistic,14.25,2.25,Good
S2482,Company secretary,Linguistic,13.88,2.25,Good
S2483,Company secretary,Linguistic,13.88,2.25,Good
S2484,Company secretary,Linguistic,13.5,2.25,Good
S2485,Company secretary,Linguistic,12.88,2.25,Good
S2486,Company secretary,Logical_Mathematical,13.25,2.25,Good
S2487,Company secretary,Linguistic,15.0,2.25,Good
S2488,Company secretary,Linguistic,14.12,2.25,Good
S2489,Company secretary,Linguistic,13.62,2.25,Good
S2490,Company secretary,Linguistic,13.38,2.25,Good
S2491,Company secretary,Logical_Mathematical,13.38,2.25,Good
S2492,Company secretary,Intrapersonal,13.12,2.25,Good
S2493,Company secretary,Linguistic,14.0,2.25,Good
S2494,Company secretary,Logical_Mathematical,14.38,2.25,Good
S2495,Company secretary,Intrapersonal,14.88,2.25,Good
S2496,Company secretary,Intrapersonal,14.25,2.25,Good
S2497,Company secretary,Intrapersonal,13.62,2.25,Good
S2498,Company secretary,Intrapersonal,13.25,2.25,Good
S2499,Company secretary,Linguistic,13.75,2.25,Good
S2500,Company secretary,Intrapersonal,13.25,2.25,Good
S2501,Marketing,Logical_Mathematical,12.5,2.0,Good
S2502,Marketing,Logical_Mathematical,12.5,2.0,Good
S2503,Marketing,Linguistic,12.88,2.0,Good
S2504,Marketing,Linguistic,12.75,2.0,Good
S2505,Marketing,Linguistic,12.38,2.0,Good
S2506,Marketing,Interpersonal,11.88,2.0,Good
S2507,Marketing,Interpersonal,13.0,2.0,Good
S2508,Marketing,Linguistic,12.75,2.0,Good
S2509,Marketing,Linguistic,12.88,2.0,Good
S2510,Marketing,Linguistic,13.0,2.0,Good
S2511,Marketing,Logical_Mathematical,12.38,2.0,Good
S2512,Marketing,Logical_Mathematical,11.88,2.0,Good
S2513,Marketing,Linguistic,12.0,2.0,Good
S2514,Marketing,Linguistic,12.0,2.0,Good
S2515,Marketing,Linguistic,13.0,2.0,Good
S2516,Marketing,Logical_Mathematical,12.12,2.0,Good
S2517,Marketing,Logical_Mathematical,12.38,2.0,Good
S2518,Marketing,Logical_Mathematical,12.75,2.0,Good
S2519,Marketing,Linguistic,12.88,2.0,Good
S2520,Marketing,Linguistic,12.38,2.0,Good
S2521,Marketing,Logical_Mathematical,12.5,2.0,Good
S2522,Marketing,Logical_Mathematical,12.5,2.0,Good
S2523,Marketing,Logical_Mathematical,12.5,2.0,Good
S2524,Marketing,Logical_Mathematical,12.5,2.0,Good
S2525,Marketing,Linguistic,12.12,2.0,Good
S2526,Marketing,Interpersonal,11.88,2.0,Good
S2527,Marketing,Linguistic,12.88,2.0,Good
S2528,Marketing,Linguistic,13.12,2.0,Good
S2529,Marketing,Linguistic,12.88,2.0,Good
S2530,Marketing,Linguistic,13.12,2.0,Good
S2531,Marketing,Linguistic,13.75,2.0,Good
S2532,Marketing,Linguistic,13.0,2.0,Good
S2533,Marketing,Linguistic,12.75,2.0,Good
S2534,Marketing,Linguistic,12.25,2.0,Good
S2535,Marketing,Linguistic,11.75,2.0,Good
S2536,Marketing,Linguistic,11.0,2.0,Good
S2537,Marketing,Linguistic,11.75,2.0,Good
S2538,Marketing,Linguistic,11.75,2.0,Good
S2539,Marketing,Linguistic,12.5,2.0,Good
S2540,Marketing,Logical_Mathematical,12.5,2.0,Good
S2541,Marketing,Logical_Mathematical,12.0,2.0,Good
S2542,Marketing,Logical_Mathematical,12.0,2.0,Good
S2543,Marketing,Linguistic,13.75,2.0,Good
S2544,Marketing,Linguistic,13.25,2.0,Good
S2545,Marketing,Interpersonal,13.12,2.0,Good
S2546,Marketing,Interpersonal,12.62,2.0,Good
S2547,Marketing,Interpersonal,12.12,2.0,Good
S2548,Marketing,Interpersonal,11.62,2.0,Good
S2549,Marketing,Logical_Mathematical,12.12,2.0,Good
S2550,Marketing,Interpersonal,12.62,2.0,Good
S2551,Logistics manager,Logical_Mathematical,12.12,1.88,Average
S2552,Logistics manager,Logical_Mathematical,12.38,1.88,Average
S2553,Logistics manager,Logical_Mathematical,12.0,1.88,Average
S2554,Logistics manager,Logical_Mathematical,11.38,1.88,Average
S2555,Logistics manager,Logical_Mathematical,11.38,1.88,Average
S2556,Logistics manager,Logical_Mathematical,12.62,1.88,Average
S2557,Logistics manager,Interpersonal,11.88,1.88,Average
S2558,Logistics manager,Intrapersonal,12.12,1.88,Average
S2559,Logistics manager,Logical_Mathematical,12.25,1.88,Average
S2560,Logistics manager,Logical_Mathematical,11.62,1.88,Average
S2561,Logistics manager,Logical_Mathematical,11.38,1.88,Average
S2562,Logistics manager,Logical_Mathematical,11.5,1.88,Average
S2563,Logistics manager,Interpersonal,11.62,1.88,Average
S2564,Logistics manager,Interpersonal,11.38,1.88,Average
S2565,Logistics manager,Logical_Mathematical,12.25,1.88,Average
S2566,Logistics manager,Intrapersonal,11.38,1.88,Average
S2567,Logistics manager,Intrapersonal,11.25,1.88,Average
S2568,Logistics manager,Logical_Mathematical,12.75,1.88,Average
S2569,Logistics manager,Logical_Mathematical,12.12,1.88,Average
S2570,Logistics manager,Logical_Mathematical,12.88,1.88,Average
S2571,Logistics manager,Interpersonal,12.38,1.88,Average
S2572,Logistics manager,Interpersonal,11.75,1.88,Average
S2573,Logistics manager,Interpersonal,11.62,1.88,Average
S2574,Logistics manager,Logical_Mathematical,12.0,1.88,Average
S2575,Logistics manager,Interpersonal,11.0,1.88,Average
S2576,Logistics manager,Intrapersonal,11.62,1.88,Average
S2577,Logistics manager,Logical_Mathematical,12.0,1.88,Average
S2578,Logistics manager,Logical_Mathematical,12.25,1.88,Average
S2579,Logistics manager,Interpersonal,12.25,1.88,Average
S2580,Logistics manager,Interpersonal,12.62,1.88,Average
S2581,Logistics manager,Interpersonal,12.0,1.88,Average
S2582,Logistics manager,Intrapersonal,12.5,1.88,Average
S2583,Logistics manager,Logical_Mathematical,12.38,1.88,Average
S2584,Logistics manager,Intrapersonal,11.25,1.88,Average
S2585,Logistics manager,Intrapersonal,10.88,1.88,Average
S2586,Logistics manager,Logical_Mathematical,12.12,1.88,Average
S2587,Logistics manager,Logical_Mathematical,11.25,1.88,Average
S2588,Logistics manager,Logical_Mathematical,11.5,1.88,Average
S2589,Logistics manager,Intrapersonal,11.38,1.88,Average
S2590,Logistics manager,Interpersonal,11.5,1.88,Average
S2591,Logistics manager,Interpersonal,11.5,1.88,Average
S2592,Logistics manager,Logical_Mathematical,12.12,1.88,Average
S2593,Logistics manager,Logical_Mathematical,11.25,1.88,Average
S2594,Logistics manager,Intrapersonal,11.62,1.88,Average
S2595,Logistics manager,Logical_Mathematical,12.25,1.88,Average
S2596,Logistics manager,Interpersonal,11.25,1.88,Average
S2597,Logistics manager,Logical_Mathematical,11.38,1.88,Average
S2598,Logistics manager,Logical_Mathematical,11.38,1.88,Average
S2599,Logistics manager,Intrapersonal,11.75,1.88,Average
S2600,Logistics manager,Logical_Mathematical,12.25,1.88,Average
S2601,Research analyst,Logical_Mathematical,11.75,2.0,Good
S2602,Research analyst,Logical_Mathematical,12.12,2.0,Good
S2603,Research analyst,Logical_Mathematical,12.38,2.0,Good
S2604,Research analyst,Logical_Mathematical,12.75,2.0,Good
S2605,Research analyst,Logical_Mathematical,12.25,2.0,Good
S2606,Research analyst,Logical_Mathematical,12.62,2.0,Good
S2607,Research analyst,Logical_Mathematical,12.38,2.0,Good
S2608,Research analyst,Logical_Mathematical,12.62,2.0,Good
S2609,Research analyst,Logical_Mathematical,11.88,2.0,Good
S2610,Research analyst,Logical_Mathematical,12.25,2.0,Good
S2611,Research analyst,Logical_Mathematical,12.5,2.0,Good
S2612,Research analyst,Logical_Mathematical,12.88,2.0,Good
S2613,Research analyst,Logical_Mathematical,11.75,2.0,Good
S2614,Research analyst,Logical_Mathematical,12.0,2.0,Good
S2615,Research analyst,Logical_Mathematical,12.62,2.0,Good
S2616,Research analyst,Logical_Mathematical,13.0,2.0,Good
S2617,Research analyst,Logical_Mathematical,12.12,2.0,Good
S2618,Research analyst,Logical_Mathematical,12.62,2.0,Good
S2619,Research analyst,Logical_Mathematical,12.0,2.0,Good
S2620,Research analyst,Logical_Mathematical,12.38,2.0,Good
S2621,Research analyst,Logical_Mathematical,12.12,2.0,Good
S2622,Research analyst,Linguistic,12.62,2.0,Good
S2623,Research analyst,Linguistic,12.62,2.0,Good
S2624,Research analyst,Linguistic,13.0,2.0,Good
S2625,Research analyst,Linguistic,11.75,2.0,Good
S2626,Research analyst,Linguistic,12.12,2.0,Good
S2627,Research analyst,Linguistic,12.12,2.0,Good
S2628,Research analyst,Linguistic,12.5,2.0,Good
S2629,Research analyst,Linguistic,12.38,2.0,Good
S2630,Research analyst,Linguistic,12.75,2.0,Good
S2631,Research analyst,Linguistic,12.25,2.0,Good
S2632,Research analyst,Linguistic,12.5,2.0,Good
S2633,Research analyst,Linguistic,12.0,2.0,Good
S2634,Research analyst,Linguistic,12.38,2.0,Good
S2635,Research analyst,Linguistic,12.25,2.0,Good
S2636,Research analyst,Linguistic,12.75,2.0,Good
S2637,Research analyst,Linguistic,11.62,2.0,Good
S2638,Research analyst,Linguistic,12.0,2.0,Good
S2639,Research analyst,Linguistic,12.38,2.0,Good
S2640,Research analyst,Linguistic,12.75,2.0,Good
S2641,Research analyst,Linguistic,12.5,2.0,Good
S2642,Research analyst,Linguistic,12.88,2.0,Good
S2643,Research analyst,Linguistic,12.38,2.0,Good
S2644,Research analyst,Linguistic,12.88,2.0,Good
S2645,Research analyst,Linguistic,12.62,2.0,Good
S2646,Research analyst,Linguistic,12.88,2.0,Good
S2647,Research analyst,Linguistic,13.12,2.0,Good
S2648,Research analyst,Linguistic,13.75,2.0,Good
S2649,Research analyst,Linguistic,13.25,2.0,Good
S2650,Research analyst,Linguistic,13.25,2.0,Good
S2651,Business manager,Linguistic,14.38,2.25,Good
S2652,Business manager,Logical_Mathematical,14.38,2.25,Good
S2653,Business manager,Logical_Mathematical,14.12,2.25,Good
S2654,Business manager,Logical_Mathematical,14.0,2.25,Good
S2655,Business manager,Logical_Mathematical,13.88,2.25,Good
S2656,Business manager,Logical_Mathematical,13.38,2.25,Good
S2657,Business manager,Linguistic,14.88,2.25,Good
S2658,Business manager,Logical_Mathematical,14.25,2.25,Good
S2659,Business manager,Logical_Mathematical,14.0,2.25,Good
S2660,Business manager,Logical_Mathematical,13.75,2.25,Good
S2661,Business manager,Logical_Mathematical,13.5,2.25,Good
S2662,Business manager,Logical_Mathematical,13.5,2.25,Good
S2663,Business manager,Linguistic,14.62,2.25,Good
S2664,Business manager,Linguistic,14.62,2.25,Good
S2665,Business manager,Logical_Mathematical,13.88,2.25,Good
S2666,Business manager,Logical_Mathematical,13.62,2.25,Good
S2667,Business manager,Logical_Mathematical,13.38,2.25,Good
S2668,Business manager,Interpersonal,13.12,2.25,Good
S2669,Business manager,Linguistic,14.5,2.25,Good
S2670,Business manager,Linguistic,14.25,2.25,Good
S2671,Business manager,Interpersonal,14.38,2.25,Good
S2672,Business manager,Interpersonal,13.62,2.25,Good
S2673,Business manager,Interpersonal,13.38,2.25,Good
S2674,Business manager,Interpersonal,12.88,2.25,Good
S2675,Business manager,Linguistic,14.12,2.25,Good
S2676,Business manager,Linguistic,14.12,2.25,Good
S2677,Business manager,Linguistic,13.5,2.25,Good
S2678,Business manager,Linguistic,13.5,2.25,Good
S2679,Business manager,Linguistic,12.88,2.25,Good
S2680,Business manager,Logical_Mathematical,12.5,2.25,Good
S2681,Business manager,Linguistic,13.5,2.25,Good
S2682,Business manager,Linguistic,13.12,2.25,Good
S2683,Business manager,Linguistic,13.0,2.25,Good
S2684,Business manager,Linguistic,12.75,2.25,Good
S2685,Business manager,Intrapersonal,13.5,2.25,Good
S2686,Business manager,Intrapersonal,12.88,2.25,Good
S2687,Business manager,Linguistic,14.25,2.25,Good
S2688,Business manager,Intrapersonal,13.75,2.25,Good
S2689,Business manager,Intrapersonal,13.38,2.25,Good
S2690,Business manager,Intrapersonal,13.12,2.25,Good
S2691,Business manager,Intrapersonal,12.75,2.25,Good
S2692,Business manager,Intrapersonal,13.0,2.25,Good
S2693,Business manager,Linguistic,14.0,2.25,Good
S2694,Business manager,Linguistic,14.38,2.25,Good
S2695,Business manager,Linguistic,14.0,2.25,Good
S2696,Business manager,Interpersonal,13.62,2.25,Good
S2697,Business manager,Interpersonal,13.38,2.25,Good
S2698,Business manager,Interpersonal,12.88,2.25,Good
S2699,Business manager,Linguistic,14.38,2.25,Good
S2700,Business manager,Linguistic,14.38,2.25,Good
S2701,Internal auditor,Logical_Mathematical,12.88,2.0,Good
S2702,Internal auditor,Logical_Mathematical,12.25,2.0,Good
S2703,Internal auditor,Interpersonal,12.5,2.0,Good
S2704,Internal auditor,Intrapersonal,12.38,2.0,Good
S2705,Internal auditor,Interpersonal,12.5,2.0,Good
S2706,Internal auditor,Logical_Mathematical,12.5,2.0,Good
S2707,Internal auditor,Interpersonal,12.5,2.0,Good
S2708,Internal auditor,Intrapersonal,12.25,2.0,Good
S2709,Internal auditor,Interpersonal,12.38,2.0,Good
S2710,Internal auditor,Logical_Mathematical,12.62,2.0,Good
S2711,Internal auditor,Interpersonal,12.62,2.0,Good
S2712,Internal auditor,Intrapersonal,11.88,2.0,Good
S2713,Internal auditor,Interpersonal,13.25,2.0,Good
S2714,Internal auditor,Logical_Mathematical,12.75,2.0,Good
S2715,Internal auditor,Interpersonal,13.0,2.0,Good
S2716,Internal auditor,Intrapersonal,12.25,2.0,Good
S2717,Internal auditor,Interpersonal,12.5,2.0,Good
S2718,Internal auditor,Logical_Mathematical,12.88,2.0,Good
S2719,Internal auditor,Interpersonal,13.62,2.0,Good
S2720,Internal auditor,Intrapersonal,13.5,2.0,Good
S2721,Internal auditor,Interpersonal,12.62,2.0,Good
S2722,Internal auditor,Logical_Mathematical,12.62,2.0,Good
S2723,Internal auditor,Interpersonal,12.75,2.0,Good
S2724,Internal auditor,Intrapersonal,12.5,2.0,Good
S2725,Internal auditor,Interpersonal,13.62,2.0,Good
S2726,Internal auditor,Logical_Mathematical,13.38,2.0,Good
S2727,Internal auditor,Interpersonal,13.5,2.0,Good
S2728,Internal auditor,Intrapersonal,13.0,2.0,Good
S2729,Internal auditor,Interpersonal,13.0,2.0,Good
S2730,Internal auditor,Logical_Mathematical,13.25,2.0,Good
S2731,Internal auditor,Interpersonal,13.5,2.0,Good
S2732,Internal auditor,Intrapersonal,13.25,2.0,Good
S2733,Internal auditor,Interpersonal,13.38,2.0,Good
S2734,Internal auditor,Logical_Mathematical,13.88,2.0,Good
S2735,Internal auditor,Interpersonal,13.0,2.0,Good
S2736,Internal auditor,Intrapersonal,12.25,2.0,Good
S2737,Internal auditor,Interpersonal,13.0,2.0,Good
S2738,Internal auditor,Logical_Mathematical,13.38,2.0,Good
S2739,Internal auditor,Interpersonal,13.38,2.0,Good
S2740,Internal auditor,Intrapersonal,13.0,2.0,Good
S2741,Internal auditor,Interpersonal,13.12,2.0,Good
S2742,Internal auditor,Logical_Mathematical,12.5,2.0,Good
S2743,Internal auditor,Interpersonal,13.12,2.0,Good
S2744,Internal auditor,Intrapersonal,12.88,2.0,Good
S2745,Internal auditor,Interpersonal,13.25,2.0,Good
S2746,Internal auditor,Intrapersonal,13.0,2.0,Good
S2747,Internal auditor,Logical_Mathematical,12.88,2.0,Good
S2748,Internal auditor,Logical_Mathematical,12.38,2.0,Good
S2749,Internal auditor,Intrapersonal,12.75,2.0,Good
S2750,Internal auditor,Intrapersonal,13.62,2.0,Good
S2751,Chief financial officer,Interpersonal,12.5,2.0,Good
S2752,Chief financial officer,Intrapersonal,12.5,2.0,Good
S2753,Chief financial officer,Interpersonal,12.5,2.0,Good
S2754,Chief financial officer,Interpersonal,12.0,2.0,Good
S2755,Chief financial officer,Interpersonal,12.25,2.0,Good
S2756,Chief financial officer,Interpersonal,12.12,2.0,Good
S2757,Chief financial officer,Interpersonal,12.5,2.0,Good
S2758,Chief financial officer,Interpersonal,12.12,2.0,Good
S2759,Chief financial officer,Interpersonal,12.25,2.0,Good
S2760,Chief financial officer,Interpersonal,12.38,2.0,Good
S2761,Chief financial officer,Interpersonal,12.25,2.0,Good
S2762,Chief financial officer,Interpersonal,12.12,2.0,Good
S2763,Chief financial officer,Interpersonal,12.38,2.0,Good
S2764,Chief financial officer,Interpersonal,12.25,2.0,Good
S2765,Chief financial officer,Interpersonal,12.38,2.0,Good
S2766,Chief financial officer,Interpersonal,12.5,2.0,Good
S2767,Chief financial officer,Logical_Mathematical,12.62,2.0,Good
S2768,Chief financial officer,Logical_Mathematical,12.38,2.0,Good
S2769,Chief financial officer,Interpersonal,12.38,2.0,Good
S2770,Chief financial officer,Interpersonal,12.0,2.0,Good
S2771,Chief financial officer,Interpersonal,12.0,2.0,Good
S2772,Chief financial officer,Interpersonal,12.12,2.0,Good
S2773,Chief financial officer,Interpersonal,12.0,2.0,Good
S2774,Chief financial officer,Interpersonal,11.88,2.0,Good
S2775,Chief financial officer,Interpersonal,12.25,2.0,Good
S2776,Chief financial officer,Interpersonal,11.88,2.0,Good
S2777,Chief financial officer,Interpersonal,12.12,2.0,Good
S2778,Chief financial officer,Interpersonal,12.25,2.0,Good
S2779,Chief financial officer,Logical_Mathematical,12.62,2.0,Good
S2780,Chief financial officer,Logical_Mathematical,12.75,2.0,Good
S2781,Chief financial officer,Logical_Mathematical,13.12,2.0,Good
S2782,Chief financial officer,Logical_Mathematical,12.75,2.0,Good
S2783,Chief financial officer,Logical_Mathematical,12.88,2.0,Good
S2784,Chief financial officer,Logical_Mathematical,13.0,2.0,Good
S2785,Chief financial officer,Logical_Mathematical,13.0,2.0,Good
S2786,Chief financial officer,Logical_Mathematical,12.88,2.0,Good
S2787,Chief financial officer,Logical_Mathematical,13.0,2.0,Good
S2788,Chief financial officer,Logical_Mathematical,13.0,2.0,Good
S2789,Chief financial officer,Logical_Mathematical,13.25,2.0,Good
S2790,Chief financial officer,Logical_Mathematical,13.38,2.0,Good
S2791,Chief financial officer,Logical_Mathematical,12.38,2.0,Good
S2792,Chief financial officer,Logical_Mathematical,12.75,2.0,Good
S2793,Chief financial officer,Logical_Mathematical,13.12,2.0,Good
S2794,Chief financial officer,Logical_Mathematical,12.75,2.0,Good
S2795,Chief financial officer,Logical_Mathematical,12.38,2.0,Good
S2796,Chief financial officer,Logical_Mathematical,13.0,2.0,Good
S2797,Chief financial officer,Intrapersonal,13.12,2.0,Good
S2798,Chief financial officer,Intrapersonal,12.62,2.0,Good
S2799,Chief financial officer,Intrapersonal,12.25,2.0,Good
S2800,Chief financial officer,Intrapersonal,12.62,2.0,Good
S2801,Business Analyst,Logical_Mathematical,12.88,2.0,Good
S2802,Business Analyst,Logical_Mathematical,12.88,2.0,Good
S2803,Business Analyst,Logical_Mathematical,12.88,2.0,Good
S2804,Business Analyst,Logical_Mathematical,12.5,2.0,Good
S2805,Business Analyst,Logical_Mathematical,12.62,2.0,Good
S2806,Business Analyst,Logical_Mathematical,12.88,2.0,Good
S2807,Business Analyst,Logical_Mathematical,12.88,2.0,Good
S2808,Business Analyst,Logical_Mathematical,12.38,2.0,Good
S2809,Business Analyst,Logical_Mathematical,12.62,2.0,Good
S2810,Business Analyst,Logical_Mathematical,12.5,2.0,Good
S2811,Business Analyst,Logical_Mathematical,12.38,2.0,Good
S2812,Business Analyst,Logical_Mathematical,12.0,2.0,Good
S2813,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2814,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2815,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2816,Business Analyst,Interpersonal,12.38,2.0,Good
S2817,Business Analyst,Logical_Mathematical,12.62,2.0,Good
S2818,Business Analyst,Logical_Mathematical,12.12,2.0,Good
S2819,Business Analyst,Logical_Mathematical,11.88,2.0,Good
S2820,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2821,Business Analyst,Interpersonal,12.75,2.0,Good
S2822,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2823,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2824,Business Analyst,Logical_Mathematical,12.12,2.0,Good
S2825,Business Analyst,Interpersonal,12.25,2.0,Good
S2826,Business Analyst,Interpersonal,12.12,2.0,Good
S2827,Business Analyst,Interpersonal,12.38,2.0,Good
S2828,Business Analyst,Logical_Mathematical,12.25,2.0,Good
S2829,Business Analyst,Logical_Mathematical,12.12,2.0,Good
S2830,Business Analyst,Interpersonal,12.38,2.0,Good
S2831,Business Analyst,Interpersonal,12.62,2.0,Good
S2832,Business Analyst,Interpersonal,12.12,2.0,Good
S2833,Business Analyst,Logical_Mathematical,12.12,2.0,Good
S2834,Business Analyst,Logical_Mathematical,12.12,2.0,Good
S2835,Business Analyst,Interpersonal,12.5,2.0,Good
S2836,Business Analyst,Interpersonal,12.12,2.0,Good
S2837,Business Analyst,Interpersonal,12.12,2.0,Good
S2838,Business Analyst,Interpersonal,12.38,2.0,Good
S2839,Business Analyst,Logical_Mathematical,12.0,2.0,Good
S2840,Business Analyst,Interpersonal,12.0,2.0,Good
S2841,Business Analyst,Interpersonal,11.75,2.0,Good
S2842,Business Analyst,Interpersonal,12.12,2.0,Good
S2843,Business Analyst,Interpersonal,11.75,2.0,Good
S2844,Business Analyst,Logical_Mathematical,11.62,2.0,Good
S2845,Business Analyst,Interpersonal,11.75,2.0,Good
S2846,Business Analyst,Interpersonal,12.0,2.0,Good
S2847,Business Analyst,Interpersonal,11.5,2.0,Good
S2848,Business Analyst,Interpersonal,11.5,2.0,Good
S2849,Business Analyst,Interpersonal,11.5,2.0,Good
S2850,Business Analyst,Interpersonal,11.5,2.0,Good
S2851,Banking,Logical_Mathematical,10.25,1.75,Average
